country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","20-05-2025 21:00:00",23.107969,72.574648,SO2,6,13,9
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","20-05-2025 21:00:00",23.107969,72.574648,CO,12,43,19
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","20-05-2025 21:00:00",22.977134,72.553024,NO2,11,100,34
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","20-05-2025 21:00:00",22.969611,72.643500,PM2.5,32,63,40
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","20-05-2025 21:00:00",30.943887,76.801991,PM2.5,80,297,139
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","20-05-2025 21:00:00",30.943887,76.801991,PM10,119,208,165
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","20-05-2025 21:00:00",34.066206,74.819820,PM10,41,104,61
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","20-05-2025 21:00:00",23.80569,86.44268,PM2.5,1,324,58
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","20-05-2025 21:00:00",28.6514781,77.1473105,PM10,119,355,185
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","20-05-2025 21:00:00",28.6514781,77.1473105,SO2,9,54,32
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","20-05-2025 21:00:00",28.5504249,77.2159377,PM2.5,6,276,188
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","20-05-2025 21:00:00",28.5504249,77.2159377,NO2,49,50,50
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","20-05-2025 21:00:00",28.5504249,77.2159377,NH3,12,18,14
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","20-05-2025 21:00:00",28.710508,77.249485,NH3,7,18,12
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","20-05-2025 21:00:00",28.531346,77.190156,NO2,17,108,45
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","20-05-2025 21:00:00",23.221714,72.654328,SO2,3,6,5
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","20-05-2025 21:00:00",22.410802,73.097923,PM2.5,24,203,57
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","20-05-2025 21:00:00",22.410802,73.097923,PM10,23,119,47
India,Gujarat,Surat,"Science Center, Surat - SMC","20-05-2025 21:00:00",21.170046,72.795405,CO,20,42,31
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","20-05-2025 21:00:00",20.362421,72.918013,OZONE,2,2,2
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","20-05-2025 21:00:00",23.076793,72.627874,SO2,2,15,6
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","20-05-2025 21:00:00",23.076793,72.627874,OZONE,9,37,31
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","20-05-2025 21:00:00",23.043070,72.562968,PM10,65,188,87
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","20-05-2025 21:00:00",23.043070,72.562968,SO2,6,32,11
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","20-05-2025 21:00:00",21.613267,73.010555,PM10,53,80,65
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","20-05-2025 21:00:00",23.002657,72.591912,PM2.5,23,84,49
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","20-05-2025 21:00:00",23.016834,72.625775,PM10,23,106,46
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","20-05-2025 21:00:00",23.016834,72.625775,NO2,12,166,40
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","20-05-2025 21:00:00",23.016834,72.625775,NH3,1,14,3
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","20-05-2025 21:00:00",23.016834,72.625775,CO,30,58,40
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","20-05-2025 21:00:00",23.707909,86.414670,NH3,NA,NA,NA
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","20-05-2025 21:00:00",15.888653,74.541751,PM2.5,9,33,22
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","20-05-2025 21:00:00",12.9135218,77.5950804,PM2.5,23,26,24
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","20-05-2025 21:00:00",28.563262,77.186937,SO2,4,100,16
India,Delhi,Delhi,"Rohini, Delhi - DPCC","20-05-2025 21:00:00",28.732528,77.119920,OZONE,9,110,73
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","20-05-2025 21:00:00",12.938539,77.590100,NO2,5,38,18
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","20-05-2025 21:00:00",12.7816279,77.6299145,OZONE,21,22,22
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","20-05-2025 21:00:00",13.003872,77.664217,PM10,51,81,58
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","20-05-2025 21:00:00",13.003872,77.664217,SO2,8,10,9
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","20-05-2025 21:00:00",13.0270199,77.494094,PM2.5,30,71,50
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","20-05-2025 21:00:00",12.921418,77.502466,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","20-05-2025 21:00:00",12.921418,77.502466,CO,26,46,31
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","20-05-2025 21:00:00",12.921418,77.502466,OZONE,20,22,21
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","20-05-2025 21:00:00",12.990328,77.5431385,CO,13,155,53
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","20-05-2025 21:00:00",13.0246342,77.5080115,PM10,NA,NA,NA
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","20-05-2025 21:00:00",17.336318,76.847397,CO,21,66,48
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","20-05-2025 21:00:00",12.415911,75.735050,PM2.5,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","20-05-2025 21:00:00",12.415911,75.735050,PM10,NA,NA,NA
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","20-05-2025 21:00:00",12.889250,74.853000,PM2.5,29,65,42
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","20-05-2025 21:00:00",12.889250,74.853000,PM10,38,81,53
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","20-05-2025 21:00:00",12.889250,74.853000,NO2,5,33,8
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","20-05-2025 21:00:00",12.889250,74.853000,CO,4,84,42
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","20-05-2025 21:00:00",12.21041,76.37376,NH3,3,6,5
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","20-05-2025 21:00:00",14.475800,75.905200,PM10,5,44,16
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","20-05-2025 21:00:00",14.475800,75.905200,OZONE,18,19,19
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","20-05-2025 21:00:00",15.3714823,75.1160168,NO2,7,11,8
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","20-05-2025 21:00:00",15.3714823,75.1160168,NH3,1,2,1
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","20-05-2025 21:00:00",17.321993,76.822628,PM2.5,18,47,37
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","20-05-2025 21:00:00",17.321993,76.822628,CO,28,30,28
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","20-05-2025 21:00:00",17.336318,76.847397,PM2.5,14,53,26
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","20-05-2025 21:00:00",13.0246342,77.5080115,OZONE,19,21,20
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","20-05-2025 21:00:00",12.917348,77.622813,PM10,11,63,32
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","20-05-2025 21:00:00",11.55358,76.55521,NH3,1,3,2
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","20-05-2025 21:00:00",13.428828,77.731418,PM10,15,59,37
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","20-05-2025 21:00:00",13.328028,75.797056,NH3,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","20-05-2025 21:00:00",23.210494,77.425409,NH3,2,3,3
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","20-05-2025 21:00:00",23.233584,77.400574,PM2.5,21,42,30
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","20-05-2025 21:00:00",23.233584,77.400574,NO2,21,34,26
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","20-05-2025 21:00:00",23.233584,77.400574,NH3,2,3,2
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","20-05-2025 21:00:00",23.81748678,79.446246,CO,20,26,23
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","20-05-2025 21:00:00",22.9682591,76.064118,NO2,NA,NA,NA
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","20-05-2025 21:00:00",26.203442,78.193251,CO,82,131,116
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","20-05-2025 21:00:00",26.200388,78.147714,NO2,13,39,20
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","20-05-2025 21:00:00",26.200388,78.147714,OZONE,11,95,73
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","20-05-2025 21:00:00",22.4310,75.5213,PM2.5,42,99,62
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","20-05-2025 21:00:00",22.4310,75.5213,SO2,10,45,18
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","20-05-2025 21:00:00",22.4310,75.5213,CO,20,79,50
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","20-05-2025 21:00:00",8.5149093,76.9435879,SO2,9,30,19
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","20-05-2025 21:00:00",23.264759,77.381568,NH3,4,9,6
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","20-05-2025 21:00:00",23.264759,77.381568,OZONE,31,95,77
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","20-05-2025 21:00:00",23.210494,77.425409,PM2.5,27,55,39
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","20-05-2025 21:00:00",12.733409,77.298051,CO,4,36,14
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","20-05-2025 21:00:00",13.940000,75.555917,PM10,30,40,34
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","20-05-2025 21:00:00",13.940000,75.555917,NH3,2,4,3
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","20-05-2025 21:00:00",16.802639,75.722694,PM2.5,30,38,37
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","20-05-2025 21:00:00",16.802639,75.722694,NH3,1,2,1
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","20-05-2025 21:00:00",12.938539,77.590100,SO2,6,13,10
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","20-05-2025 21:00:00",12.920984,77.584908,NO2,14,14,14
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","20-05-2025 21:00:00",12.920984,77.584908,SO2,11,21,13
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","20-05-2025 21:00:00",12.7816279,77.6299145,PM10,33,234,77
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","20-05-2025 21:00:00",22.624758,75.675238,SO2,12,30,18
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","20-05-2025 21:00:00",23.838586,78.759431,PM2.5,11,59,37
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","20-05-2025 21:00:00",23.838586,78.759431,SO2,1,14,5
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","20-05-2025 21:00:00",23.838586,78.759431,CO,7,86,58
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","20-05-2025 21:00:00",23.8640158,78.80289321,PM10,20,108,47
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","20-05-2025 21:00:00",19.10122,74.73339,NO2,NA,NA,NA
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","20-05-2025 21:00:00",20.719516,77.000253,NO2,14,19,15
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","20-05-2025 21:00:00",20.9402359,77.7895248,PM10,51,110,73
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","20-05-2025 21:00:00",20.9402359,77.7895248,NO2,4,26,9
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","20-05-2025 21:00:00",20.9402359,77.7895248,NH3,3,4,3
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","20-05-2025 21:00:00",20.939198,77.765701,SO2,1,4,2
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","20-05-2025 21:00:00",20.939198,77.765701,OZONE,2,91,82
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","20-05-2025 21:00:00",19.8389439,75.244448,PM10,38,77,55
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","20-05-2025 21:00:00",19.863756,75.321188,PM2.5,18,68,46
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","20-05-2025 21:00:00",19.863756,75.321188,PM10,38,128,63
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","20-05-2025 21:00:00",22.7084,75.8815,CO,14,16,15
India,"Madhya Pradesh",Indore,"Vijay Nagar Scheme-78, Indore - Glenmark","20-05-2025 21:00:00",22.76726,75.88710,PM10,38,41,40
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","20-05-2025 21:00:00",23.163174,79.973061,NH3,1,1,1
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","20-05-2025 21:00:00",23.163174,79.973061,CO,14,30,19
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","20-05-2025 21:00:00",23.142888,79.916147,SO2,6,10,9
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","20-05-2025 21:00:00",23.142888,79.916147,OZONE,36,91,78
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","20-05-2025 21:00:00",23.168606,79.932247,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","20-05-2025 21:00:00",23.218135,79.957770,SO2,11,16,15
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","20-05-2025 21:00:00",23.218135,79.957770,OZONE,21,82,71
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","20-05-2025 21:00:00",23.50016,80.23284,SO2,13,101,48
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","20-05-2025 21:00:00",23.50016,80.23284,OZONE,40,105,88
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","20-05-2025 21:00:00",24.2613009,80.7231783,PM2.5,2,49,22
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","20-05-2025 21:00:00",24.2613009,80.7231783,NO2,4,4,4
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","20-05-2025 21:00:00",23.108440,77.511428,OZONE,47,67,52
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","20-05-2025 21:00:00",19.25292,73.142019,NH3,1,1,1
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","20-05-2025 21:00:00",19.25292,73.142019,SO2,3,5,4
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","20-05-2025 21:00:00",19.192056,72.9585188,PM2.5,26,28,27
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","20-05-2025 21:00:00",16.6870449,74.2505872,SO2,3,4,3
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","20-05-2025 21:00:00",16.7143745,74.2426398,CO,8,24,21
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","20-05-2025 21:00:00",18.39963,76.57452,NO2,8,94,26
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","20-05-2025 21:00:00",18.39963,76.57452,NH3,2,28,8
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","20-05-2025 21:00:00",20.918946,74.776388,PM10,NA,NA,NA
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","20-05-2025 21:00:00",20.918946,74.776388,SO2,NA,NA,NA
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","20-05-2025 21:00:00",20.918946,74.776388,OZONE,18,165,109
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","20-05-2025 21:00:00",21.001264,75.565602,OZONE,38,63,60
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","20-05-2025 21:00:00",19.854616,75.905894,CO,8,12,9
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","20-05-2025 21:00:00",19.854616,75.905894,OZONE,1,62,49
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","20-05-2025 21:00:00",19.25292,73.142019,PM2.5,38,75,47
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","20-05-2025 21:00:00",19.309073,73.057223,PM2.5,51,99,75
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","20-05-2025 21:00:00",19.309073,73.057223,CO,23,48,26
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","20-05-2025 21:00:00",19.786089,72.757971,PM2.5,30,50,40
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","20-05-2025 21:00:00",19.786089,72.757971,NH3,3,5,4
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","20-05-2025 21:00:00",18.39963,76.57452,OZONE,4,62,36
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","20-05-2025 21:00:00",19.296481,72.840923,SO2,1,2,1
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","20-05-2025 21:00:00",22.7524,75.8872,PM2.5,4,4,4
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","20-05-2025 21:00:00",22.7524,75.8872,NO2,2,2,2
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","20-05-2025 21:00:00",22.7524,75.8872,CO,28,33,30
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","20-05-2025 21:00:00",18.9767,72.8380,CO,4,18,9
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","20-05-2025 21:00:00",18.9767,72.8380,OZONE,13,46,27
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","20-05-2025 21:00:00",19.11074,72.86084,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","20-05-2025 21:00:00",19.11074,72.86084,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","20-05-2025 21:00:00",19.0364585,72.8954371,NH3,4,9,6
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","20-05-2025 21:00:00",18.910000,72.820000,PM2.5,2,22,6
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","20-05-2025 21:00:00",18.910000,72.820000,CO,24,26,25
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","20-05-2025 21:00:00",18.910000,72.820000,OZONE,11,11,11
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","20-05-2025 21:00:00",19.383200,72.820400,PM2.5,15,82,41
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","20-05-2025 21:00:00",19.383200,72.820400,NH3,2,4,2
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","20-05-2025 21:00:00",19.10861,72.83622,NO2,59,65,63
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","20-05-2025 21:00:00",19.10861,72.83622,CO,4,10,10
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","20-05-2025 21:00:00",19.10861,72.83622,OZONE,5,6,6
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","20-05-2025 21:00:00",18.9936162,72.8128113,CO,5,14,12
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","20-05-2025 21:00:00",21.121801,79.04952,PM10,44,111,83
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","20-05-2025 21:00:00",21.121801,79.04952,OZONE,21,145,85
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","20-05-2025 21:00:00",21.14472,79.107595,SO2,2,60,23
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","20-05-2025 21:00:00",21.14472,79.107595,OZONE,14,65,39
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","20-05-2025 21:00:00",21.152875,79.0517531,SO2,5,134,33
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","20-05-2025 21:00:00",21.143383,79.048912,CO,16,28,23
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","20-05-2025 21:00:00",21.143383,79.048912,OZONE,18,85,51
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","20-05-2025 21:00:00",19.065931,72.862131,PM10,57,92,77
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","20-05-2025 21:00:00",19.065931,72.862131,SO2,1,3,2
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","20-05-2025 21:00:00",19.065931,72.862131,OZONE,2,49,26
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","20-05-2025 21:00:00",19.2243333,72.8658113,PM10,37,453,64
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","20-05-2025 21:00:00",19.2243333,72.8658113,CO,2,4,3
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","20-05-2025 21:00:00",18.9767,72.8380,NO2,8,36,15
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","20-05-2025 21:00:00",19.137500,72.915056,PM10,54,77,62
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","20-05-2025 21:00:00",19.137500,72.915056,NO2,3,9,7
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","20-05-2025 21:00:00",19.060498,72.923356,PM2.5,39,83,55
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","20-05-2025 21:00:00",19.000083,72.813993,NH3,2,2,2
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","20-05-2025 21:00:00",19.047000,72.874600,NO2,152,332,196
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","20-05-2025 21:00:00",19.19709,72.82204,PM2.5,20,52,30
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","20-05-2025 21:00:00",19.19709,72.82204,SO2,4,8,6
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","20-05-2025 21:00:00",18.96702,72.84214,PM10,27,65,48
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","20-05-2025 21:00:00",18.96702,72.84214,OZONE,19,41,28
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","20-05-2025 21:00:00",18.897756,72.813320,NH3,3,5,4
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","20-05-2025 21:00:00",19.04946,72.9230,SO2,5,6,6
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","20-05-2025 21:00:00",19.04946,72.9230,CO,20,72,33
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","20-05-2025 21:00:00",19.083694,72.920967,NH3,1,2,1
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","20-05-2025 21:00:00",19.083694,72.920967,SO2,1,2,1
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","20-05-2025 21:00:00",19.205800,72.868200,PM2.5,73,82,75
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","20-05-2025 21:00:00",19.0632143,72.8456324,PM10,47,85,61
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","20-05-2025 21:00:00",19.1653323,72.922099,SO2,9,14,11
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","20-05-2025 21:00:00",19.0863,72.8888,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","20-05-2025 21:00:00",19.215859,72.831718,NO2,7,39,18
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","20-05-2025 21:00:00",18.454450,73.854155,PM2.5,19,57,31
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","20-05-2025 21:00:00",18.454450,73.854155,PM10,33,121,48
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","20-05-2025 21:00:00",18.454450,73.854155,SO2,2,3,3
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","20-05-2025 21:00:00",18.536457,73.805454,PM10,25,68,45
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","20-05-2025 21:00:00",18.536457,73.805454,NO2,NA,NA,NA
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","20-05-2025 21:00:00",18.530085,73.849598,PM10,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","20-05-2025 21:00:00",18.547056,73.826908,NO2,14,50,27
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","20-05-2025 21:00:00",18.547056,73.826908,NH3,2,8,4
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","20-05-2025 21:00:00",18.547056,73.826908,CO,8,40,23
